text,id,pubdate
Solid product and a good value.,2654912686,18541
Had to take computer to Apple care center because after spending 3 hours in the phone with Apple support they couldn’t help me anymore. Thankfully  computer was under warranty so I didn’t pay  and they were able to fix it but the closest apple care was 2 hours from my home. Computer works great now though!,2654908809,18541
Very fast computer.  Lots pf fun for a first time Apple user.,2654875661,18541
"I love my new Mac but I hope they will put more protection on the external box. The main package got a lot of dent but luckily, the Macbook was not damaged.",2654841601,18541
"Good solid computer for paying bills, writing, a d playing a few games. My wife uses it all the time.",2654756691,18541
I can finally go to Starbucks like an actual human being!,2654699963,18541
Mac es lo mejor,2654643501,18541
Purchased for my sister. She has used it for her schooling and loved it.,2654633454,18541
OMG I'm loving my new computer. It's working great. Perfect size for me and very light-weight. Has Touch ID as well.,2654627413,18541
These new MacBook Air’s have come a long way since my last one. It’s a great little computer for the price,2654606667,18541
Terrific performance... really snappy browsing the web... beautiful display... and amazing battery life... very happy with the purchase...,2654533973,18541
"Light, powerful, and impressive. I'm very happy with the purchase.",2654531514,18541
"I purchased this for my wife figuring that professionals are fine working with 13-inch MacBook Pros and she only needed the Air, base package, which we received in such a tiny box that we didn't dare open it up because it was so incredibly tiny that whatever was inside had to be minuscule and our older, more experienced, tired eyes could not have dealt with such a toy. I sent it back unopened today. Still not sure there was a MacBook Air in there, it was so miniature in size.",2654315773,18541
Everything I expected and more.,2654187432,18541
"10/10 recommend, battery life is fantastic I charged it when I first got it & it’s still at 97%",2654146358,18541
Battery life and screen quality,2654116402,18541
"Excellent screen quality, user friendly.",2653996035,18541
"This would’ve been the perfect laptop if it wasn’t for those pesky kids, and that mangy mutt. In other words, the built in camera, sucks.",2653972102,18541
A mi hija le gustó mucho está muy contenta..,2653947661,18541
My daughter loves it.  She loves that it’s light and she loves the Rose Gold!!  Now my other daughter wants one.,2653945922,18541
"I am really happy with my Mac air ., just what I wanted., fast and nice , to reading and write",2653943314,18541
I’m amazed at the speed and quiet of the laptop. I’ve always used MacBooks and this one is by far the best...,2653876463,18541
"Amazing! Great value, great performance, great battery life, user experience is top notch",2653868888,18541
It was packaged very well. And I’m very pleased with the quality of it. I definitely recommend buying it for sure.,2653821954,18541
"I got this for my husband, he’s a captain on a boat and this excellent size, light weight. He absolutely loves it",2653817162,18541
Screen quality is great and battery lasts long it takes me a couple of days before putting it on a charger,2653765312,18541
Screen gets dirty easily but amazing for anything you throw at it.,2653745036,18541
,2653729424,18541
"Very fast response, great screen quality- like it a lot so far.",2653705818,18541
No surprises. Apple MacBook Air of usual quality.,2653568724,18541
The front camera is horrible! I expected more but other than that this computer is user friendly and efficient.,2653497106,18541
Love yes the real thing works good pretty loud honestly camera should be better for what it’s worth battery life is pretty good,2653451068,18541
Like a mac product...once you know about them...they are awesome ...would never use a junky pc again,2653394040,18541
This is my first MAC and I love it,2653388366,18541
I extremely like itThe only thin is that this is my first transition from windows to macBut everything is amazingFast and portable,2653366528,18541
Best ever,2653343477,18541
"This item was everything it needed to be, i just can't learn apple products 😩",2653338717,18541
"I love the size, speaks, keyboard is very fine touch, but the camera isn’t too great for the product like this.",2653332830,18541
Es el mejor computador que he tenido en mi vida. Superó todas las expectativas,2653281610,18541
"The laptop was just as if I bought it from Apple myself, only it was cheaper AND in the color I wanted!",2653274901,18541
I love this laptop!,2653215724,18541
"I love it , for the price point it’s a steal! Absolutely worth it",2653212204,18541
I've been using Apple MacBook Pros for years.  I thought I'd try an Air.  Very happy with it!,2653195622,18541
"I wanted to download shows from Netflix, etc. and use this on a plane without wifi, but Apple makes it impossible and really pushes you toward Apple TV. Don't buy this if you plan to use it for a similar purpose.",2653169756,18541
"love this product!  Set up was super fast and easy for this modern elder, and love the integration with my other apple devices!",2653112888,18541
